Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount
Cystic Fibrosis,11142457,2025,NHLBI,5R01HL174700-02,,Mechanisms of Impaired Inflammation Resolution in Cystic Fibrosis Lung Disease,"ASHARE, ALIX",DARTMOUTH-HITCHCOCK CLINIC,NH,"$574,776"
Cystic Fibrosis,11142478,2025,NHLBI,5K23HL169902-03,,Bacteriophage as a predictive biomarker in chronic Pseudomonas airway disease,"BURGENER, ELIZABETH",CHILDREN'S HOSPITAL OF LOS ANGELES,CA,"$199,044"
Cystic Fibrosis,11145628,2025,NHLBI,5R01HL164821-04,,Alveolar responses to viral lung infection,"HOOK, JAIME",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$489,930"
Cystic Fibrosis,11145649,2025,NIDDK,5P30DK072482-19,8670,UAB CFRC Core A: Cell Model and Evaluation Core,"SOLOMON, GEORGE",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$307,980"
Cystic Fibrosis,11145652,2025,NIDDK,5P30DK072482-19,8671,UAB CFRC Core B: Animal and Preclinical Models Core,"BIRKET, SUSAN",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$285,000"
Cystic Fibrosis,11145655,2025,NIDDK,5P30DK072482-19,8672,UAB CFRC Core C: Clinical and Translational Core,"ROWE, STEVEN",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$151,960"
Cystic Fibrosis,11145658,2025,NIDDK,5P30DK072482-19,8673,UAB CFRC Pilot and Feasibility Program,"GAGGAR, AMIT",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$229,248"
Cystic Fibrosis,11146423,2025,NHLBI,5P01HL164320-04,,Multi-Scale Investigations of Respiratory Mucus/Mucin Structure and Function in Health and Disease,"BOUCHER, RICHARD",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$2,754,776"
Cystic Fibrosis,11158740,2025,NHLBI,5R01HL174773-02,,Combinatorial design of nonviral base editing systems for treating cystic fibrosis with nonsense mutations,"LI, BOWEN",UNIVERSITY OF TORONTO,CANADA,"$270,000"
Cystic Fibrosis,11158897,2025,NHLBI,5R01HL171413-02,,Modulation of Ca2+ -activated K+ channels by CFTR Correctors,"DEVOR, DANIEL",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$612,703"
Cystic Fibrosis,11162968,2025,NIAID,1F31AI191664-01,,"Investigating R-pyocins as a therapeutic approach to treat high-risk, multidrug-resistant Pseudomonas aeruginosa wound infections","ESTRADA, ISAAC",GEORGIA INSTITUTE OF TECHNOLOGY,GA,"$49,538"
Cystic Fibrosis,11163096,2025,NIAID,1F31AI191684-01,,Identification of Cross-Protective Surface Antigens in Burkholderia Species,"BADTEN, ALEXANDER",UNIVERSITY OF TEXAS MED BR GALVESTON,TX,"$38,936"
Cystic Fibrosis,11163651,2025,NIAID,1F31AI191725-01,,Dual function for an effector immunity protein in Pseudomonas aeruginosa biofilm biogenesis,"MICHAELS, LIA",DARTMOUTH COLLEGE,NH,"$52,538"
Cystic Fibrosis,11166571,2025,NHLBI,5R01HL174593-02,,Development of novel approaches for gene editing therapies of cystic fibrosis,"QIU, JIANMING",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,"$623,412"
Cystic Fibrosis,11167229,2025,NIDDK,1R01DK143623-01,,Deciphering the role of the Cystic Fibrosis Transmembrane Receptor (CFTR) in dietary fatty acid transport in the small intestine,"KOHAN, ALISON",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$812,621"
Cystic Fibrosis,11168572,2025,NIAID,1R01AI191508-01,,Investigating the chromatin remodeling functions of polyphosphate condensates in Pseudomonas aeruginosa,"RACKI, LISA","SCRIPPS RESEARCH INSTITUTE, THE",CA,"$779,915"
Cystic Fibrosis,11171467,2025,NIAID,4R01AI170504-04,,Repurposing antimalarials for the treatment of NTM infections,"JACKSON, MARY",COLORADO STATE UNIVERSITY,CO,"$1,203,091"
Cystic Fibrosis,11172807,2025,NIAID,1R44AI186617-01A1,,Nebulized ALX1 as a Treatment for Difficult Non-tuberculous Mycobacterial Lung Infections,"STASKO, NATHAN","VAST THERAPEUTICS, INC.",NC,"$1,000,000"
Cystic Fibrosis,11175129,2025,NHLBI,4R44HL174235-02,,A Novel ENaC Blocker/Osmolyte Inhalation Solution for the Treatment of Muco-Obstructive Lung Diseases,"DONN, KARL","PARION SCIENCES, INC.",NC,"$1,971,749"
Cystic Fibrosis,11177019,2025,NHLBI,5R01HL169973-02,,Regulation of viral-bacterial co-infections by immunometabolism,"BOMBERGER, JENNIFER",DARTMOUTH COLLEGE,NH,"$652,089"
Cystic Fibrosis,11177801,2025,NHLBI,5R01HL160710-04,,"Prevalence, Consequences and Mechanisms of Antibiotic Heteroresistance in Cystic Fibrosis","SINGH, PRADEEP",UNIVERSITY OF WASHINGTON,WA,"$429,007"
Cystic Fibrosis,11180369,2025,NIDDK,5P30DK125013-06,8583,Admin Core,"MCCARTY, NAEL",EMORY UNIVERSITY,GA,"$89,718"
Cystic Fibrosis,11180371,2025,NIDDK,5P30DK125013-06,8584,"Core 1, DEG","ALVAREZ, JESSICA",EMORY UNIVERSITY,GA,"$316,741"
Cystic Fibrosis,11180375,2025,NIDDK,5P30DK125013-06,8585,"Core 2, NLB","ALVAREZ, JESSICA",EMORY UNIVERSITY,GA,"$168,599"
Cystic Fibrosis,11180380,2025,NIDDK,5P30DK125013-06,8586,"Core 3, CRIC","STECENKO, ARLENE",EMORY UNIVERSITY,GA,"$257,490"
Cystic Fibrosis,11180383,2025,NIDDK,5P30DK125013-06,8587,Pilot & Feasibility Core,"MCCARTY, NAEL",EMORY UNIVERSITY,GA,"$136,587"
Cystic Fibrosis,11180497,2025,NIDDK,5R33DK128711-05,,"An Autonomous, Non-invasive, and Bioanalytics-enabled Wearable Platform for Precision Nutrition and Personalized Medicine","EMAMINEJAD, SAM",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$641,612"
Cystic Fibrosis,11182469,2025,NIGMS,5R35GM151231-03,,Modeling the mucosal glycopeptide mesh for improved disease understanding and mucin-inspired biomaterial design,"CHAKRABORTY, SRIRUPA",NORTHEASTERN UNIVERSITY,MA,"$400,000"
Cystic Fibrosis,11186487,2025,NIAID,1R43AI192169-01,,Small Molecule Glycoside Inhibitors of LecB for the Treatment of Pseudomonas Infections,"HIBBING, MICHAEL","FIMBRION THERAPEUTICS, INC.",MO,"$300,000"
Cystic Fibrosis,11189697,2025,NHLBI,5R01HL177812-02,,SCH: Smart Breath- based Diagnosis of Pulmonary Exacerbations in Children with Cystic Fibrosis through Machine Learning: Towards Noninvasive Health Monitoring in Real-Time,"AGARWAL, MANGILAL",INDIANA UNIVERSITY INDIANAPOLIS,IN,"$292,276"
Cystic Fibrosis,11190804,2025,NICHD,5R21HD113958-02,,Optimal newborn screening algorithms - efficacy and equity,"BISH, DOUGLAS",UNIVERSITY OF ALABAMA IN TUSCALOOSA,AL,"$186,250"
Cystic Fibrosis,11193923,2025,NHLBI,5R01HL175722-02,,Estrogen-mediated effects on neutrophil function and airway inflammatory response,"JAIN, RAKSHA",UT SOUTHWESTERN MEDICAL CENTER,TX,"$292,552"
Cystic Fibrosis,11193923,2025,OD,5R01HL175722-02,,Estrogen-mediated effects on neutrophil function and airway inflammatory response,"JAIN, RAKSHA",UT SOUTHWESTERN MEDICAL CENTER,TX,"$218,545"
Cystic Fibrosis,11195028,2025,NIDDK,5R01DK137209-02,,Mechanisms of Islet Failure in CF,"HULL-MEICHLE, REBECCA",UNIVERSITY OF ALBERTA,CANADA,"$433,625"
Cystic Fibrosis,11198987,2025,NHLBI,5F30HL172628-02,,Therapeutic potential of CC-90009 for cystic fibrosis,"BULIK-SULLIVAN, EMILY",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$41,184"
Cystic Fibrosis,11203109,2025,NHLBI,1R01HL180559-01,,The Impact of SLC26A9 on Response to CFTR Correction,"BREWINGTON, JOHN",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$727,575"
Cystic Fibrosis,11205469,2025,NHLBI,1R01HL181155-01,,Sweet receptor T1R3 in airway glucose homeostasis and chronic rhinosinusitis,"LEE, ROBERT",UNIVERSITY OF PENNSYLVANIA,PA,"$506,420"
Cystic Fibrosis,11208731,2025,NHLBI,1R01HL181046-01,,Investigating pulmonary ionocyte function and development using iPSCs,"WANG, RUOBING",BOSTON CHILDREN'S HOSPITAL,MA,"$809,162"
Cystic Fibrosis,11212019,2025,NIAID,1R21AI193182-01,,Targeting Multidrug-Resistant Pseudomonas aeruginosa with R Pyocins,"KIRIENKO, NATASHA",RICE UNIVERSITY,TX,"$439,896"
Cystic Fibrosis,11215652,2025,NIAID,1R03AI194244-01,,Environmental acquisition of ST398 Staphylococcus aureus by patients with chronic respiratory disease,"FISCHER, ANTHONY",UNIVERSITY OF IOWA,IA,"$77,750"
Cystic Fibrosis,11218665,2025,NHLBI,5F30HL176032-02,,Overcoming Immunological Barriers to Inhaled AAV Gene Therapy,"CLARK, ROBERT",TULANE UNIVERSITY OF LOUISIANA,LA,"$53,791"
Cystic Fibrosis,11220206,2025,NIAID,1R21AI194044-01,,Antimicrobial peptides and antibiotic diffusion in sputum,"BOLLYKY, PAUL",STANFORD UNIVERSITY,CA,"$423,500"
Cystic Fibrosis,11227301,2025,NHLBI,2R01HL146736-06A1,,Delivering inhalable nanoparticles containing AI-optimized CFTR mRNA with a novel microfluidic device for treatment of CF,"SAHAY, GAURAV",OREGON STATE UNIVERSITY,OR,"$599,652"
Cystic Fibrosis,11228245,2025,NHLBI,1R01HL177349-01A1,,Editing basal cells for durable gene therapy of cystic fibrosis,"GHOSH, DEBADYUTI",UNIVERSITY OF TEXAS AT AUSTIN,TX,"$564,121"
Cystic Fibrosis,11230423,2025,NIAMS,1K23AR084615-01A1,,Genetic Modifiers and Diagnostics for Bone Health in Cystic Fibrosis,"WU, MALINDA",JOHNS HOPKINS UNIVERSITY,MD,"$176,040"
Cystic Fibrosis,11232435,2025,NIAID,1R21AI190341-01A1,,Tobacco Mosaic Virus as a mucosal delivery platform for an intranasal vaccine against Pseudomonas aeruginosa,"ARNABOLDI, PAUL",NEW YORK MEDICAL COLLEGE,NY,"$261,846"
Cystic Fibrosis,11232737,2025,RMAP,3R01HL163602-03S1,,Mucociliary innate defense mechanism in the human distal airway,"OKUDA, KENICHI",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$77,750"
Cystic Fibrosis,11241067,2025,NIAID,5F31AI179113-02,,Cross-fed metabolites modulate Pseudomonas aeruginosa fitness,"CONAWAY, AMY",DARTMOUTH COLLEGE,NH,"$49,538"
Cystic Fibrosis,11241540,2025,NIDDK,1F30DK142235-01A1,,Pharmacological inhibition of the cystic fibrosis transmembrane conductance regulator (CFTR),"YOUNG, PAUL",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$54,538"
Cystic Fibrosis,11245313,2025,NHLBI,1F31HL182293-01,,CFTR gene correction via targeted exon replacement,"BUFFINGTON, JESSE",UNIVERSITY OF TEXAS AT AUSTIN,TX,"$41,057"
Cystic Fibrosis,11249518,2025,NHLBI,5F31HL176146-02,,New biophysical and immunoregulatory mechanisms in neutrophil extracellular trap mediated lung dysfunction in cystic fibrosis,"BOBOLTZ, ALLISON","UNIV OF MARYLAND, COLLEGE PARK",MD,"$37,300"
Cystic Fibrosis,11251854,2025,RMAP,1R03AG102043-01,,Optimizing exercise for cystic fibrosis: Understanding immune modulation and identifying blood biomarkers,"JANUSKA, MEGAN",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$84,166"
Cystic Fibrosis,11255497,2025,NIDDK,1R42DK145320-01,,Novel peptide therapeutics to treat cystic fibrosis-related diabetes,"SCHOTZINGER, ROBERT","ELDEC PHARMACEUTICALS, INC.",NC,"$280,122"
Cystic Fibrosis,11265024,2025,OD,3R00HL151806-04S1,,"Developing Gene Editing Therapeutics, Biodegradable Polymeric Delivery Vehicles, and High-throughput Platforms for the Treatment of Cystic Fibrosis- Supplement","PIOTROWSKI-DASPIT, ALEXANDRA",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$109,200"
Cystic Fibrosis,11269107,2025,NHLBI,3R01HL174913-02S1,,Sinus Disease in Young Children with Cystic Fibrosis,"BESWICK, DANIEL",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$110,250"
Cystic Fibrosis,11306886,2025,NHLBI,4R33HL173911-02,,Optimizing ELD607 for Delivery by Inhalation,"TARRAN, ROBERT",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,"$542,500"
Cystic Fibrosis,11328622,2025,NIDDK,7R01DK136624-03,,Role of Metallothionein 1 E in the Protection of Cystic Fibrosis-Related Diabetes,"JI, XIANGMING","PENNSYLVANIA STATE UNIVERSITY, THE",PA,"$412,798"
Cystic Fibrosis,11333400,2025,NHLBI,7R01HL165404-35,,Biology of Submucosal Gland Stem Cells in the Airway,"ENGELHARDT, JOHN",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$740,192"
Cystic Fibrosis,11361479,2025,NHLBI,4R00HL165072-03,,Mucin Biosynthesis and Transport Mechanisms in Respiratory Health and Disease,"JARAMILLO HERNANDEZ, ANA MARIA",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,"$249,000"
Cystic Fibrosis,11403291,2025,NIAID,1ZIAAI001035-18,,Epidemiology of Mycobacterial Infections,"PREVOTS, D. REBECCA",NIH,,"$952,553"
Cystic Fibrosis,11414236,2025,NCI,1ZIABC011819-08,,Mechanisms of multi-species bacterial interactions,"KHARE, ANUPAMA",NIH,,"$807,265"
Cystic Fibrosis,11415283,2025,NIEHS,1ZIAES103328-08,,Mechanisms of transcriptional and replicative mutagenesis,"DOETSCH, PAUL",NIH,,"$1,403,449"
Cystic Fibrosis,11418183,2025,NHLBI,1ZIAHL006200-11,,Bronchiectasis and chronic airway infection,"FENNELLY, KEVIN",NIH,,"$3,164,321"
