Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount
Heart Disease,11063172,2025,NHLBI,5P01HL154996-04,8220,Epigenomic and Metabolomics Determinants of Subclinical and Clinical Vascular and Myocardial Disease,"SUN, YAN",EMORY UNIVERSITY,GA,"$302,615"
Heart Disease,11063179,2025,NHLBI,5P01HL154996-04,8478,Spousal Influences on Subclinical and Clinical Vascular and Myocardial Disease,"PATEL, SHIVANI",EMORY UNIVERSITY,GA,"$291,090"
Heart Disease,11063180,2025,NHLBI,5R01HL165193-03,,Metabolic interactions in the vascular wall: an integrated experimental and computational approach,"MORSS CLYNE, ALISA","UNIV OF MARYLAND, COLLEGE PARK",MD,"$744,490"
Heart Disease,11063184,2025,NHLBI,5R01HL169873-02,,Measurement and Reduction of Low-Value Cardiovascular Care,"KINI, VINAY",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$729,519"
Heart Disease,11063187,2025,NHLBI,5R01HL080367-17,,Role of Cardiac Myosin Binding Protein-C in the Regulation of Myocardial Contraction,"HARRIS, SAMANTHA",UNIVERSITY OF ARIZONA,AZ,"$567,216"
Heart Disease,11063191,2025,NHLBI,5R01HL139065-41,,"Protein structural biophysics driving drug discovery for cardiac calcium transport regulation, producing translational advances and mechanistic insights","THOMAS, DAVID",UNIVERSITY OF MINNESOTA,MN,"$684,693"
Heart Disease,11063200,2025,NHLBI,5K23HL168220-03,,MObile health interVention to INcrease activity in Heart Failure (MOVIN-HF),"GOLBUS, JESSICA",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$183,184"
Heart Disease,11063205,2025,NIEHS,5K99ES035109-02,,Epigenetic and genetic regulation of arsenic methylation and arsenic-relatedcardiovascular disease risk,"BOZACK, ANNE",STANFORD UNIVERSITY,CA,"$125,847"
Heart Disease,11063221,2025,NHLBI,5R01HL172784-02,,Electrically Conductive Stem Cell Derived MicroEngineered Heart Tissue for Regeneration of Injured Myocardium,"ZHU, WUQIANG",MAYO CLINIC ARIZONA,AZ,"$673,130"
Heart Disease,11063235,2025,NIA,5R01AG081855-02,,Mitochondrial NAD+ Metabolism in Cardiac Aging,"CHIAO, YING ANN",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,"$587,110"
Heart Disease,11063239,2025,NHLBI,5R01HL162989-03,,Mechanisms of myocardial regeneration mediated by Nkx2.5 in zebrafish,"TARGOFF, KIMARA",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$548,363"
Heart Disease,11063254,2025,NHLBI,5R01HL163288-03,,HEART Camp Connect: Promoting Adherence to Exercise in Adults with Heart Failure with Preserved Ejection Fraction,"ALONSO, WINDY",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$672,027"
Heart Disease,11063262,2025,NHLBI,5R01HL169530-02,,Mechanism of F-18-fluorodeoxyglucarate accrual in myocardial injury,"AWASTHI, VIBHUDUTTA",UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,OK,"$362,500"
Heart Disease,11063270,2025,NHLBI,5R01HL174055-02,,Engineered nanoparticles to control inflammation and fibrosis after acute myocardial infarction,"GUAN, JIANJUN",WASHINGTON UNIVERSITY,MO,"$538,335"
Heart Disease,11063273,2025,NICHD,5R01HD111480-03,,Screen and functional validation of Pediatric Cardiomyopathy genetic variants in Drosophila,"HAN, ZHE",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$650,351"
Heart Disease,11063279,2025,NHLBI,5R01HL143450-06,,Integrative High-Resolution Experimental and Multiscale Modeling of Arrhythmias to Optimize Low Energy Anti-fibrillation Pacing (LEAP),"FENTON, FLAVIO",GEORGIA INSTITUTE OF TECHNOLOGY,GA,"$527,142"
Heart Disease,11063688,2025,NHLBI,1R01HL177965-01,,Channelopathies of Inflammation,"AROMOLARAN, ADEMUYIWA",UNIVERSITY OF UTAH,UT,"$618,126"
Heart Disease,11063799,2025,NHLBI,5R01HL157216-05,,Proteomics profiling in hypertrophic cardiomyopathy and cardiac event prediction,"SHIMADA, YUICHI",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$683,194"
Heart Disease,11063988,2025,NHLBI,5R01HL166606-02,,Targeting Energetics to Improve Outcomes in Hypertrophic Cardiomyopathy,"LUPTAK, IVAN",BOSTON MEDICAL CENTER,MA,"$796,064"
Heart Disease,11063992,2025,NHLBI,5R01HL163172-04,,Hemopexin as an Early Biomarker of Anthracycline Cardiac Toxicity,"ASNANI, AARTI",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,"$646,527"
Heart Disease,11064008,2025,NHLBI,5R01HL157803-05,,High subzero heart preservation: from zebrafish to mammals,"TESSIER, SHANNON",MASSACHUSETTS GENERAL HOSPITAL,MA,"$420,000"
Heart Disease,11064017,2025,NIGMS,5R16GM153645-02,,Quantifying the Effects of Shear Flow on Blood using a Magnetically Levitated Device,"DAY, STEVEN",ROCHESTER INSTITUTE OF TECHNOLOGY,NY,"$148,000"
Heart Disease,11064021,2025,NHLBI,5R01HL164811-03,,High-throughput cellular genetics to connect noncoding variants to coronary artery disease genes,"GUPTA, RAJAT","BROAD INSTITUTE, INC.",MA,"$665,483"
Heart Disease,11064022,2025,NHLBI,5R01HL169299-02,,A multidisciplinary approach to understanding feedback and clustering in PCP signaling,"AXELROD, JEFFREY",STANFORD UNIVERSITY,CA,"$743,704"
Heart Disease,11064060,2025,NHLBI,5R01HL173549-02,,Mechanism of Chemotherapy Induced Microvascular Dysfunction in Cancer Survivors,"BEYER, ANDREAS",MEDICAL COLLEGE OF WISCONSIN,WI,"$696,647"
Heart Disease,11064067,2025,NHLBI,5R01HL148565-07,,Clonal Hematopoiesis in the Women's Health Initiative,"REINER, ALEXANDER",FRED HUTCHINSON CANCER CENTER,WA,"$727,151"
Heart Disease,11064070,2025,NHLBI,5R01HL173526-02,,Deep Learning Based Phenotyping and Outcomes Prediction for Valvular Heart Disease,"OUYANG, DAVID",CEDARS-SINAI MEDICAL CENTER,CA,"$833,781"
Heart Disease,11064081,2025,NHLBI,5R01HL158901-04,,"Identifying Cis-Regulatory Variants, Genes, and Regulatory Networks Underlying QT Interval Variation","KAPOOR, ASHISH",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,"$545,240"
Heart Disease,11064095,2025,NIAID,5P01AI168258-03,6456,Studying and regulating trained immunity in mouse transplant models,"TEUNISSEN, ABRAHAM",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$919,879"
Heart Disease,11064098,2025,NIAID,5P01AI168258-03,6457,Using trained immunity-inhibiting nanobiologics to achieve tolerance of heart allografts in non-human primates,"MADSEN, JOREN",MASSACHUSETTS GENERAL HOSPITAL,MA,"$816,856"
Heart Disease,11064803,2025,NHLBI,5R01HL092577-17,,IDENTIFICATION OF COMMON GENETIC VARIANTS FOR ATRIAL FIBRILLATION AND PR INTERVAL,"ELLINOR, PATRICK",MASSACHUSETTS GENERAL HOSPITAL,MA,"$715,447"
Heart Disease,11064814,2025,NHLBI,5R01HL173118-02,,Protective adaptive immune mechanisms after cardiac arrest,"RYZHOV, SERGEY",MAINEHEALTH,ME,"$644,111"
Heart Disease,11064836,2025,NHLBI,5R35HL166557-03,,Epigenetic regulation in cardiac development,"HUANG, YUN",TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,TX,"$950,574"
Heart Disease,11064863,2025,NHLBI,5R01HL169679-02,,Resuscitating the Brain and Heart Following Cardiac Arrest: Targeting Oxygen Toxicity,"SHARP, WILLARD",UNIVERSITY OF CHICAGO,IL,"$809,442"
Heart Disease,11064886,2025,NHLBI,5R01HL162635-03,,Volumetric imaging and computation to characterize cardiac electromechanical coupling,"DING, YICHEN",UNIVERSITY OF TEXAS DALLAS,TX,"$376,131"
Heart Disease,11064889,2025,NHLBI,5R01HL173593-02,,Cardiac AAV gene delivery for clinical translation,"ISHIKAWA, KIYOTAKE",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$818,575"
Heart Disease,11064966,2025,NHLBI,1F31HL178018-01,,Mutation-Specific Calmodulin Kinase II Activation in Hypertrophic Cardiomyopathy,"HAUCK, GARRETT",UNIVERSITY OF ARIZONA,AZ,"$42,171"
Heart Disease,11065195,2025,NHLBI,1R43HL177857-01,,Podocyturia based assay as a predictive biomarker for systemic vascular diseases,"BADR, KAMAL","TEUCER BIOTECH, INC.",FL,"$306,101"
Heart Disease,11065503,2025,NHLBI,5R01HL093056-15,,Neurotrophins and post-infarct plasticity in cardiac sympathetic neurons,"HABECKER, BETH",OREGON HEALTH & SCIENCE UNIVERSITY,OR,"$654,816"
Heart Disease,11065506,2025,NIAID,5R01AI169460-04,,Mapping spatiotemporal dynamics during enterovirus infection across cells and tissues,"ANDINO, RAUL","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$817,205"
Heart Disease,11065509,2025,NHLBI,5R01HL164489-04,,System factors influencing the postpartum transition to primary care for cardiovascular disease risk management among women with hypertensive disorders in pregnancy,"GEISSLER, KIMBERLEY LYNN","BAYSTATE MEDICAL CENTER, INC.",MA,"$521,460"
Heart Disease,11065539,2025,NHLBI,5R01HL168376-03,,iCardia4HF: A multi-component mHealth app and tailored text-messaging intervention to promote self-care adherence and improve outcomes in patients with chronic heart failure,"KITSIOU, SPYROS",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$684,012"
Heart Disease,11065545,2025,NIA,5R01AG086508-02,,Mosaic Loss of the Y Chromosome in Cardiac Amyloidosis,"WALSH, KENNETH",UNIVERSITY OF VIRGINIA,VA,"$568,246"
Heart Disease,11065689,2025,NHLBI,1F31HL178081-01,,"Characterization of Nrac, a Novel Cardiac and Adipose Enriched Microprotein","COUGHLIN, TAYLOR",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$42,479"
Heart Disease,11065758,2025,NHLBI,1R13HL177880-01,,2025 Cardiac Arrhythmia Mechanisms Gordon Research Conference and Gordon Research Seminar,"RIPPLINGER, CRYSTAL",GORDON RESEARCH CONFERENCES,RI,"$5,000"
Heart Disease,11066059,2025,NHLBI,4R33HL172268-02,,Coaching and Navigation by CHWs through Telehealth for High-risk Hypertension,"RAZZAK, JUNAID",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$335,808"
Heart Disease,11066100,2025,NHLBI,1F31HL177874-01,,Mechanosensitive Mechanisms of Premature Calcification in Bicuspid Aortic Valve Disease,"KNAS, MAKENNA",MEDICAL COLLEGE OF WISCONSIN,WI,"$49,538"
Heart Disease,11066473,2025,NIGMS,5R35GM152085-02,,Understanding and controlling protein energy landscapes by combining simulations and experiments,"BOWMAN, GREGORY",UNIVERSITY OF PENNSYLVANIA,PA,"$401,648"
Heart Disease,11066524,2025,NHLBI,5R01HL157169-04,,Experimental and Computational Studies in Genetic Cardiomyopathies,"MOUSSAVI-HARAMI, FARID",UNIVERSITY OF WASHINGTON,WA,"$674,216"
Heart Disease,11066539,2025,NHLBI,5R01HL139796-08,,Improving Tissue Engineered Vascular Graft Performance via Computational Modeling,"BREUER, CHRISTOPHER",RESEARCH INST NATIONWIDE CHILDREN'S HOSP,OH,"$666,476"
Heart Disease,11066677,2025,NHLBI,1F30HL177853-01,,Lipid-Loaded Macrophages in Atherosclerotic Plaque Inflammation,"LE, KEVIN-PHU",MAYO CLINIC ROCHESTER,MN,"$49,738"
Heart Disease,11066793,2025,NIGMS,1F31GM155995-01A1,,The Role of the Adaptor Protein Enkurin in Left-Right Patterning- a Promising Link Between Polycystin-2 and Calcium Signaling,"RENEKER, BILLIE",PRINCETON UNIVERSITY,NJ,"$35,974"
Heart Disease,11066826,2025,NHLBI,1F32HL177905-01,,Cardiac regulation of heart failure and obesity,"STACHOWSKI, MARISA",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$78,040"
Heart Disease,11067147,2025,NHLBI,1R43HL177950-01,,Head Up CPR and Aortic Occlusion to Improve Survival after Refractory Cardiac Arrest,"LURIE, KEITH",ADVANCEDCPR SOLUTIONS LLC,MN,$1
Heart Disease,11067356,2025,NHLBI,1F32HL174081-01A1,,Amelioration of Cardiac Fibrosis Using Diverse Cell Village Human Cardiac Organoids,"ZUSHIN, PETER JAMES",STANFORD UNIVERSITY,CA,"$79,756"
Heart Disease,11067478,2025,NHLBI,1F31HL168876-01A1,,Deep Learning 4D flow MR Pipeline for the Automated Assessment of Aortic Hemodynamics in BAV,"BERHANE, HABEN",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$45,629"
Heart Disease,11067568,2025,NHLBI,1R01HL173998-01A1,,Cardiac Ultrasound Radiomics-Guided Deep Neural Networks for Acute Myocardial Infarction Precision Phenotyping,"SENGUPTA, PARTHO",RUTGERS BIOMEDICAL AND HEALTH SCIENCES,NJ,"$671,544"
Heart Disease,11067733,2025,NIAID,5U01AI170050-04,,Mechanisms of microbiome-driven cardiac allograft outcomes,"MA, BING",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$386,250"
Heart Disease,11067755,2025,NHLBI,5K23HL168153-02,,Effects of Empagliflozin on Left Atrial Function in Adults at Risk for Heart Failure,"VAN'T HOF, JEREMY",UNIVERSITY OF MINNESOTA,MN,"$201,744"
Heart Disease,11067800,2025,NHLBI,5R01HL155356-05,,Uncovering early signals of hereditary TTR amyloidosis in minority populations at high genetic risk,"KONTOROVICH, AMY",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$601,806"
Heart Disease,11067868,2025,NHLBI,5R01HL076485-18,,Engineering Vascularized Cardiac Muscle,"VUNJAK-NOVAKOVIC, GORDANA",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$625,367"
Heart Disease,11068139,2025,NHLBI,2R44HL160338-02,,Minimizing myocardial damage and loss of cardiac function post myocardial infarction using Targeted PKC inhibitors 002 and 004.,"YOUNG, LINDON","YOUNG THERAPEUTICS, LLC",PA,"$1,488,899"
Heart Disease,11068896,2025,NCATS,1R43TR005426-01,,"A point-of-care device for the determination of homocysteine (Hcy), the Hcy Now","HARPER, ROBERT","ANALYTICAL DIAGNOSTIC SOLUTIONS, INC.",NJ,"$305,352"
Heart Disease,11068984,2025,NHLBI,1R13HL177931-01,,Trajectories to Heart Failure: Immunometabolic Mechanisms,"SHEPPARD, TERRY",KEYSTONE SYMPOSIA,CO,"$13,000"
Heart Disease,11069156,2025,NHLBI,1R44HL178134-01,,Bearingless flux reversal motor for neonatal and pediatric extracorporeal life support applications,"CAHALAN, PATRICK","ENSION, INC.",PA,"$870,467"
Heart Disease,11069180,2025,NHLBI,1F31HL178200-01,,Myocarditis is necessary for the development of arrhythmogenic cardiomyopathy,"VALDEZ, STEVEN",UNIVERSITY OF UTAH,UT,"$37,609"
Heart Disease,11069759,2025,NHLBI,1F31HL175979-01A1,,PPARgamma Coregulators in Rosiglitazone-Induced Cardiovascular Disease,"BATES, EVELYN",UNIVERSITY OF KENTUCKY,KY,"$35,460"
Heart Disease,11069774,2025,NHLBI,1F31HL178181-01,,Advancing understanding of cardiac regeneration through comparative analysis across vertebrates,"KU, CAROLYN","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$42,525"
Heart Disease,11069950,2025,NHLBI,1F32HL178175-01,,"Structure, Function and Drug Treatment of the Native Cardiac Sarcomere in Hypertrophic Cardiomyopathy","WILBURN, DYLAN",UT SOUTHWESTERN MEDICAL CENTER,TX,"$75,520"
Heart Disease,11069991,2025,NHLBI,1R44HL178315-01,,"Development of Deep Learning Tools for Widely-Available, Inexpensive Diagnosis of Coronary Microvascular and Vasomotor Dysfunction","MOODY, JONATHAN","INVIA, LLC",MI,"$1,107,749"
Heart Disease,11069995,2025,NHLBI,1F31HL178171-01,,Exploring Functional Divergence in Human and Chimpanzee Arteries: Implications for Cardiovascular Disease,"NAFTALY, JEFFREY",STANFORD UNIVERSITY,CA,"$43,071"
Heart Disease,11070214,2025,NHLBI,5R01HL157347-04,,Molecular signaling in aortic valve development and congenital aortic valve defect,"ZHOU, BIN",UNIVERSITY OF CHICAGO,IL,"$603,666"
Heart Disease,11070235,2025,NHLBI,1F30HL178164-01,,Spatial smooth muscle cell transition states in atherosclerosis,"JOVIN, DANIEL",YALE UNIVERSITY,CT,"$37,522"
Heart Disease,11070291,2025,NHLBI,5R01HL164013-04,,Engineering Human Heart Tissues with Polyploid Cardiomyocytes,"BURSAC, NENAD",DUKE UNIVERSITY,NC,"$548,968"
Heart Disease,11070295,2025,NHLBI,5R01HL094818-12,,"Vitamin D Deficiency, Insulin Resistance and Cardiovascular disease","BERNAL-MIZRACHI, CARLOS",WASHINGTON UNIVERSITY,MO,"$552,286"
Heart Disease,11070295,2025,OD,5R01HL094818-12,,"Vitamin D Deficiency, Insulin Resistance and Cardiovascular disease","BERNAL-MIZRACHI, CARLOS",WASHINGTON UNIVERSITY,MO,"$191,413"
Heart Disease,11070319,2025,NIEHS,5K99ES036311-02,,Identifying critical mediators of ovarian and cardiovascular health,"KOSSACK, MICHELLE",BROWN UNIVERSITY,RI,"$118,661"
Heart Disease,11070324,2025,NHLBI,5R01HL162717-04,,Satellite Glial Cell Activation and Sympathetic Imbalance in Cardiomyopathy and Arrhythmias,"AJIJOLA, OLUJIMI",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$534,450"
Heart Disease,11070331,2025,NHLBI,5R01HL160767-04,,The Deubiquitinase CYLD Controls Multiple Cell Death Pathways in the Heart,"LIU, QINGHANG",UNIVERSITY OF WASHINGTON,WA,"$388,750"
Heart Disease,11070343,2025,NHLBI,5R01HL161303-04,,Dynamic Longitudinal Functional Models with Applications to the CRIC Study,"GUO, WENSHENG",UNIVERSITY OF PENNSYLVANIA,PA,"$694,185"
Heart Disease,11070348,2025,NHLBI,5R44HL140669-06,,Non-Invasive Venous Waveform Analysis (NIVA) in patients with Heart Failure (HF),"HOCKING, KYLE","VOLUMETRIX, LLC",TN,"$1,000,000"
Heart Disease,11070361,2025,NHLBI,5R01HL173129-02,,A Digital Hemodynamic Twin for Right Ventricular Dysfunction,"HOUSTIS, NICHOLAS",MASSACHUSETTS GENERAL HOSPITAL,MA,"$490,001"
Heart Disease,11070380,2025,NHLBI,5R01HL169290-02,,"Nutrition, terminal NAD metabolites and cardiovascular disease","HAZEN, STANLEY",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$784,329"
Heart Disease,11070405,2025,NHLBI,5DP1HL174182-02,,Gut microbiota-mediated fiber fermentation in HIV-associated cardiovascular disease,"VUJKOVIC-CVIJIN, IVAN",CEDARS-SINAI MEDICAL CENTER,CA,"$551,000"
Heart Disease,11070768,2025,NHLBI,1F32HL178155-01,,Investigating the Role of Extracellular Matrix in Down Syndrome Associated Cardiac Phenotypes.,"BORDEN, LEAH",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MA,"$78,520"
Heart Disease,11070797,2025,NHLBI,1F30HL178304-01,,The Second Heart Field in Lymphovenous Valve Development: Understanding Lymphatic Dysfunction in Congenital Heart Disease,"VYZAS, CHRISTINA",RUTGERS BIOMEDICAL AND HEALTH SCIENCES,NJ,"$45,444"
Heart Disease,11070902,2025,NHLBI,1F32HL178303-01,,Tissue elasticity and viscosity modulates macrophage-fibroblast signaling in cardiac fibrosis,"ATCHA, HAMZA","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$78,040"
Heart Disease,11071049,2025,NHLBI,1R01HL177974-01,,Lysosomes and arrhythmia,"DUDLEY, SAMUEL",UNIVERSITY OF MINNESOTA,MN,"$673,642"
Heart Disease,11071240,2025,NHLBI,1F31HL178223-01,,Association of Discrimination Reported During Pregnancy with Cardiovascular Disease Risk in Mothers,"DIEUJUSTE, NATHALIE",UNIVERSITY OF DENVER (COLORADO SEMINARY),CO,"$52,538"
Heart Disease,11071250,2025,NHLBI,1F31HL174131-01A1,,Hypothalamic oxytocin neuron activation rescues cardiac metabolism through cardiac cholinergic signaling in type 2 diabetes,"NILSSON, ANNA",UNIVERSITY OF HAWAII AT MANOA,HI,"$43,903"
Heart Disease,11071520,2025,NHLBI,1F30HL178290-01,,Mechanism of cardioprotective mitochondrial oxidative stress priming in doxorubicin-induced cardiotoxicity,"DONNELLY, MATTHEW","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$42,596"
Heart Disease,11071633,2025,NHLBI,1F30HL178360-01,,"Individualized Prediction of Progression to Heart Failure Using Digital Twins, an Explainable Reinforcement Learning Approach","DORBALA, PRANAV",UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,IL,"$54,538"
Heart Disease,11071793,2025,NHLBI,1F31HL176183-01A1,,An Ancestry-Informed Approach to Improve Genetic Testing for Cardiovascular Disease,"TIETZ, GRACE",BAYLOR COLLEGE OF MEDICINE,TX,"$49,538"
Heart Disease,11071896,2025,NHLBI,1F31HL178278-01,,Investigating the role of SYNE1-Giant in Atrial Cardiomyopathy,"LALLY, NAVRAJ","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$42,277"
Heart Disease,11071953,2025,NHLBI,5R01HL153814-05,,Dissecting heterogeneity of excessive daytime sleepiness and impact on cardiovascular diseases,"WANG, HEMING",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$402,750"
Heart Disease,11072049,2025,NHLBI,5R01HL153642-05,,Breaking up Prolonged Sedentary Behavior to Improve Cardiometabolic Health: An Adaptive Dose-Finding Study,"DIAZ, KEITH",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$699,939"
Heart Disease,11072071,2025,NHLBI,5R01HL167945-02,,Epigenetic regulation of the metabolic shift in mammalian perinatal hearts,"JIAO, KAI",AUGUSTA UNIVERSITY,GA,"$590,364"
Heart Disease,11072081,2025,NHLBI,5K23HL166686-03,,Personalized Exercise Training to Improve Functional Capacity in Transthyretin Cardiac Amyloidosis,"CUDDY, SARAH",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$184,537"
Heart Disease,11072114,2025,NHLBI,5K08HL157616-05,,The Role of GCN5L1 Mediated Mitochondria to Nucleus Retrograde Cardiac Metabolism Reprogramming in Exercise and Heart Failure,"ZHANG, MANLING",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$160,488"
Heart Disease,11072700,2025,NHLBI,1R01HL173837-01A1,,Proteomic profiling of heart failure in Hispanics/Latinos,"YU, BING",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,"$816,079"
Heart Disease,11072993,2025,NHLBI,5R43HL174179-02,,Initial Animal Validation of a Multimodal Molecular Monitor for Heart Failure Treatment,"SCHREIBER, SVEN",KILELE HEALTH INC.,OH,"$70,623"
Heart Disease,11073062,2025,NIGMS,5P20GM113134-07,7867,Diabetic Cardiomyopathy and Protection by Hypothalamic Parasympathetic Neuron Activation,"SCHUNKE, KATHRYN",UNIVERSITY OF HAWAII AT MANOA,HI,"$245,260"
Heart Disease,11073080,2025,NIAID,5R01AI176457-03,,Targeting purinergic signaling in Chagas disease,"AOKI, MARIA",NATIONAL RESEARCH COUNCIL OF ARGENTINA,ARGENT,"$131,052"
Heart Disease,11073111,2025,NHLBI,5R01HL170090-03,,Improving Phenotypic Classification and Prediction of Treatment Outcomes in Patients with Non-ischemic Cardiomyopathy and Functional Mitral Regurgitation,"KWON, DEBORAH",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$785,673"
Heart Disease,11073170,2025,NHLBI,1R13HL178276-01,,The Heart of the Matter: Prioritizing diversity and inclusivity in the Resuscitation Science Symposium 2024,"PERMAN, SARAH",YALE UNIVERSITY,CT,"$10,000"
Heart Disease,11073192,2025,NHLBI,1R01HL178101-01,,Dual frequency intravascular ultrasound for super-resolution imaging of vasa vasorum and thin fibrous cap of vulnerable atherosclerotic plaques,"KIM, KANG",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$726,205"
Heart Disease,11073366,2025,NHLBI,1R01HL178095-01,,Technologies enabling robust closed-loop manufacturing of human pluripotent stem cell-derived cardiomyocytes,"PALECEK, SEAN",UNIVERSITY OF WISCONSIN-MADISON,WI,"$590,283"
Heart Disease,11073496,2025,NHLBI,1R01HL172495-01A1,,Proteomic profiling to identify mechanisms of susceptibility and resilience to cardiac dysfunction in Black Americans,"SHAH, AMIL",UT SOUTHWESTERN MEDICAL CENTER,TX,"$815,229"
Heart Disease,11073626,2025,NIAID,1R01AI183676-01A1,,Defining the Regulatory Landscape of Lupus with CVD Comorbidity,"NATH, SWAPAN",OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,"$793,093"
Heart Disease,11073700,2025,NHLBI,1R01HL173838-01A1,,Polypill strategy for the treatment of patients after acute coronary syndromes - A multicenter randomized controlled trial,"PANDEY, AMBARISH",UT SOUTHWESTERN MEDICAL CENTER,TX,"$730,276"
Heart Disease,11073830,2025,NCI,1R01CA290863-01A1,,Supportive Tailored Exercise Program for Survivors of Breast Cancer (STEPS-BC),"HUNDLEY, WILLIAM",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$671,757"
Heart Disease,11073890,2025,NHLBI,1R01HL178117-01,,Assessing myocardial fibrosis with spin locked MRI,"DIBELLA, EDWARD",UNIVERSITY OF UTAH,UT,"$756,947"
Heart Disease,11074016,2025,NHLBI,5F31HL172648-02,,Cross Sex Steroid Therapy and Cardiovascular Risk in the Transgender Female,"CRUDUP, BRELAND",UNIVERSITY OF MISSISSIPPI MED CTR,MS,"$2,124"
Heart Disease,11074019,2025,NHLBI,5F30HL172604-02,,Investigation of Chromatin Modifiers to Elucidate the Phenotypic Variability of Congenital Heart Disease in Patients with 22q11.2 Deletion Syndrome,"MILLER, DANIELLA",ALBERT EINSTEIN COLLEGE OF MEDICINE,NY,"$54,538"
Heart Disease,11074049,2025,NHLBI,5F31HL170558-02,,The myosin super-relaxed state and human dilated cardiomyopathy,"WELLETTE-HUNSUCKER, AUSTIN",UNIVERSITY OF KENTUCKY,KY,"$35,886"
Heart Disease,11074058,2025,NHLBI,5R01HL169798-02,,Optimizing the allocation of hearts from deceased donors,"GENTRY, SOMMER",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$847,492"
Heart Disease,11074082,2025,NHLBI,5K24HL136852-08,,Mentored Patient-Oriented Research for Preventing ASCVD Events,"MORA, SAMIA",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$126,184"
Heart Disease,11074091,2025,NHLBI,5R01HL163680-04,,Elucidating ECM Signaling in Cardiac Organoids with Machine Learning and Single-cell Multiomics,"WU, JOSEPH",STANFORD UNIVERSITY,CA,"$603,459"
Heart Disease,11074140,2025,NHLBI,5R01HL162919-04,,Investigating Mixed Lineage Kinase 3 as a blood pressure-independent protein kinase G1 effector in heart failure,"BLANTON, ROBERT",TUFTS MEDICAL CENTER,MA,"$843,983"
Heart Disease,11074333,2025,NHLBI,1R13HL172577-01A1,,Mitochondrial Transplantation Conference,"BECKER, LANCE",FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,NY,"$20,000"
Heart Disease,11074559,2025,NHLBI,5R01HL151650-05,,Exploring Mechanisms of Cardiac Pacemaker Cell Fate Determination,"MUNSHI, NIKHIL",UT SOUTHWESTERN MEDICAL CENTER,TX,"$410,149"
Heart Disease,11074560,2025,NIEHS,5R35ES035015-03,,Role of PXR in EDC-induced cardiovascular disease,"ZHOU, CHANGCHENG",UNIVERSITY OF CALIFORNIA RIVERSIDE,CA,"$841,485"
Heart Disease,11074582,2025,NHLBI,5R01HL167955-02,,MDM2-HIF signaling in pathological ventricular remodeling,"BECKER, JASON",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$744,195"
Heart Disease,11074586,2025,NHLBI,5R01HL140223-07,,Very early drivers of neutrophilic inflammation in cardiac ischemia-reperfusion,"LEVIT, REBECCA",EMORY UNIVERSITY,GA,"$704,821"
