Category,Appl_id,FY,Funding IC,Project Number,Sub Project #,Project Title,PI_Name,Org Name,State / Country,Amount
Depression,11050434,2025,NINDS,1UH3NS141080-01,,Multimodal Biometrics to Optimize and Scale Decision Support for Depression DBS,"MAYBERG, HELEN",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$2,113,446"
Depression,11051103,2025,NIMH,5F31MH135649-02,,Neural Indices of Social and Monetary Reward Processing as Predictors of Real-World Pleasure and Affect in Adolescents at Risk for Depression,"ISRAEL, ELANA","STATE UNIVERSITY OF NY,BINGHAMTON",NY,"$34,272"
Depression,11051114,2025,NIDA,5K01DA057143-03,,Integrated neuroimmune model of problematic substance use and depression in people living with HIV,"SCHROCK, JOSHUA",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$191,700"
Depression,11051207,2025,NIDA,5F30DA059437-03,,Subcortical targets involved in the action of psilocybin in learned and innate escape behaviors,"DAVOUDIAN, PASHA",YALE UNIVERSITY,CT,"$54,538"
Depression,11051248,2025,NIMH,5R01MH129457-03,,Towards a reliable and valid assessment of preteen suicidal thoughts and behavior,"SPIRITO, ANTHONY",BROWN UNIVERSITY,RI,"$768,669"
Depression,11051780,2025,NINDS,5UH3NS103549-06,,Deep Brain Stimulation for Depression Using Directional Current Steering and Individualized Network Targeting,"SHETH, SAMEER",BAYLOR COLLEGE OF MEDICINE,TX,"$632,501"
Depression,11051790,2025,NIMH,5K23MH123931-05,,"Modeling and Modulating Mechanisms of Escape, Avoidance, and Approach in the Anxiety Disorder Spectrum","SEGE, CHRISTOPHER",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,"$208,980"
Depression,11051829,2025,NIMH,5R01MH126051-05,,Neuroplasticity-Based Computerized Cognitive Remediation (nCCR) for Treatment Resistant Late-Life Depression,"MORIMOTO, SARAH",UNIVERSITY OF UTAH,UT,"$1,240,609"
Depression,11051840,2025,NCI,5R25CA285225-02,,Training clinicians in the integration of technology with cancer supportive care,"BREWER, BENJAMIN",UNIVERSITY OF COLORADO DENVER,CO,"$322,742"
Depression,11052520,2025,NIDA,5R01DA053316-05,,Evaluation of Cannabidiol for Reduction of Brain Neuroinflammation,"LOGGIA, MARCO",MASSACHUSETTS GENERAL HOSPITAL,MA,"$753,349"
Depression,11052617,2025,NIDDK,5K23DK139431-02,,Adapting Single Sessions Interventions for Type 1 Diabetes (ASSISTED): Integrated Pediatric Care to Reduce Depression and HbA1c,"MONZON, ALEXANDRA","NEMOURS CHILDREN'S HOSPITAL, ORLANDO",FL,"$150,930"
Depression,11052735,2025,NINR,1K99NR021195-01A1,,Mindfulness-based Intervention for Pain and Sleep in Adolescents and Young Adults with Sickle Cell Disease,"WI, DAHEE",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$114,843"
Depression,11053080,2025,NIDA,1U01DA062241-01,,Actify! An mHealth mood management tool to improve population-level smoking cessation,"HEFFNER, JAIMEE",FRED HUTCHINSON CANCER CENTER,WA,"$893,044"
Depression,11053500,2025,NIGMS,5P20GM152304-02,7856,Research Project - RPL Chen,"CHEN, YIMIN",UNIVERSITY OF IDAHO,ID,"$200,013"
Depression,11053500,2025,OD,5P20GM152304-02,7856,Research Project - RPL Chen,"CHEN, YIMIN",UNIVERSITY OF IDAHO,ID,"$37,550"
Depression,11053630,2025,NIAAA,5R01AA030065-03,,Cyclical deficits in emotion regulation as a risk factor for alcohol misuse in premenopausal females,"PANG, RAINA",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$540,069"
Depression,11054046,2025,NIA,1R01AG091449-01,,The impact of stressful and traumatic experiences on the well-being of caregivers and persons living with Alzheimer's disease and related dementias,"BRENES, GRETCHEN",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$774,120"
Depression,11054125,2025,NINDS,1K99NS137249-01A1,,Basal Ganglia Network Neurophysiology of Depression in Parkinson’s Disease,"JOHNSON, KARA",UNIVERSITY OF FLORIDA,FL,"$112,158"
Depression,11054132,2025,NIMH,1K23MH136421-01A1,,"Computational Modeling of Ambiguity Aversion in Internalizing Disorders: Neural and Behavioral Markers, and a Test of Target Engagement","RAPPAPORT, BRENT",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$191,700"
Depression,11054506,2025,NIA,1R01AG091718-01,,"Clarifying the association of depressive symptoms with cortico-limbic tau, cerebral blood flow, neurodegeneration, and longitudinal cognitive decline in individuals with mild cognitive impairment","MACKIN, ROBERT","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$1,711,908"
Depression,11054571,2025,NIMH,5R01MH126282-05,,Investigating how stress induced changes in maternal serotonin affect offspring development and stress resilience,"PRAHLAD, VEENA",ROSWELL PARK CANCER INSTITUTE CORP,NY,"$429,250"
Depression,11054694,2025,NIMH,5R01MH125974-05,,Social factors in the mental health of young adults: Bridging psychological and network analysis,"ZAKI, JAMIL",STANFORD UNIVERSITY,CA,"$414,137"
Depression,11054704,2025,NICHD,5R01HD105904-04,,Improving Sleep Quality During the Transition to College,"FULIGNI, ANDREW",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$642,305"
Depression,11055114,2025,NIMH,1K23MH136367-01A1,,Integrated Cognitive Rehabilitation and Cognitive Behavioral Therapy Intervention for patients with Post-COVID-19 Cognitive Impairment and Depression,"BECKER, JACQUELINE",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$194,157"
Depression,11055351,2025,NIMH,5R01MH130375-03,,A longitudinal and experience sampling investigation of rejection sensitivity and its role in sexual minority adolescents' mental health,"FEINSTEIN, BRIAN",ROSALIND FRANKLIN UNIV OF MEDICINE & SCI,IL,"$730,806"
Depression,11055356,2025,OD,5K01OD030514-04,,A Model of Antibiotic-induced Gut Dysbiosis and Depressive Symptomatology,"CLAYTON, JONATHAN",UNIVERSITY OF NEBRASKA OMAHA,NE,"$126,738"
Depression,11055778,2025,NIMH,1R21MH136554-01A1,,Characterizing the role of sleep brain dynamics in the emergence of depression in adolescents,"MALERBA, PAOLA",RESEARCH INST NATIONWIDE CHILDREN'S HOSP,OH,"$197,500"
Depression,11055991,2025,NIAAA,5P60AA031124-02,8369,Investigating individual differences in alcohol abstinence associated anxiety and depression across the BNST network.,"BLACKFORD, JENNIFER",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$364,525"
Depression,11056019,2025,NIMH,5P50MH129701-03,5213,Exploratory Research Project - LEMURS,"BOUDREAUX, EDWIN",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,"$268,048"
Depression,11056106,2025,NICHD,5R01HD102927-05,,Psychosocial stress and its relation to maternal and infant outcomes among women with disabilities,"ALHUSEN, JEANNE",UNIVERSITY OF VIRGINIA,VA,"$376,258"
Depression,11056148,2025,NIMH,5R01MH128192-04,,Prefrontal-Accumbens Neurocircuits Mediating Response to Social Stress,"FERGUSON, DEVEROUX",UNIVERSITY OF ARIZONA,AZ,"$596,981"
Depression,11056423,2025,NIMH,1R03MH136435-01A1,,Biomolecular Mediators of Aerobic Exercise effects on Cognitive and Brain Health in Remitted Late-life Depression,"GUJRAL, SWATHI",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$77,140"
Depression,11056594,2025,NICHD,1R03HD114968-01A1,,Characterizing the Placenta-Brain Axis in Transgenic Mice Lacking Serotonin Transporter (SERT) in Trophoblast Cells,"ROSENFELD, CHERYL",UNIVERSITY OF MISSOURI-COLUMBIA,MO,"$156,500"
Depression,11056759,2025,NIDA,5R01DA059849-02,,Inflammasome Activation and Gut-Brain Axis Dysregulation in HIV and Methamphetamine-Associated Depression,"TOBOREK, MICHAL",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$575,379"
Depression,11056842,2025,NIMH,5P50MH126337-04,6427,Admin Core,"CRASKE, MICHELLE",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$452,061"
Depression,11056846,2025,NIMH,5P50MH126337-04,5336,Methods Core,"MIRANDA, JEANNE",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$452,061"
Depression,11056852,2025,NIMH,5P50MH126337-04,5337,Signature Project,"CRASKE, MICHELLE",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$452,061"
Depression,11056859,2025,NIMH,5P50MH126337-04,5338,Project 1,"CHAVIRA, DENISE",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$452,060"
Depression,11056867,2025,NIMH,5P50MH126337-04,5339,Project 2,"LEBEAU, RICHARD",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$452,059"
Depression,11056871,2025,NIMH,5P50MH126337-04,5340,Project 3,"ASARNOW, JOAN",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$452,060"
Depression,11057521,2025,NIMH,5R01MH104494-10,,Neuronal Mechanisms of Good-Based Economic Decisions,"PADOA-SCHIOPPA, CAMILLO",WASHINGTON UNIVERSITY,MO,"$441,332"
Depression,11057631,2025,NIA,5R01AG069575-05,,The CHARMED model: a multimorbidity simulation model for people aging with HIV,"HYLE, EMILY",MASSACHUSETTS GENERAL HOSPITAL,MA,"$589,717"
Depression,11058119,2025,NIMH,1R01MH136006-01A1,,Autoinducer-2 and depression,"BEUREL, ELEONORE",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$549,140"
Depression,11058356,2025,NIDDK,5R01DK137998-02,,An Integrated Lifestyle Intervention to Promote Cardiometabolic Health among Emerging Adult Women,"LAROSE, JESSICA",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$279,450"
Depression,11058506,2025,NIMH,5K01MH127412-04,,Suicidality in Young Children: Social and Cognitive Developmental Markers of Risk and Resiliency,"HENNEFIELD, LAURA",WASHINGTON UNIVERSITY,MO,"$179,399"
Depression,11058789,2025,NIBIB,2R01EB006841-18,,Multivariate methods for identifying multitask/multimodal brain imaging biomarkers,"CALHOUN, VINCE",GEORGIA STATE UNIVERSITY,GA,"$639,340"
Depression,11058818,2025,NIMH,1R01MH134962-01A1,,CentileBrain: A Normative Modeling Framework for Brain Health and Disease,"THOMPSON, PAUL",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$654,923"
Depression,11059089,2025,NIMH,5R01MH107435-10,,"2-Arachidonoylglycerol signaling in anxiety, depression, and stress adaptation","PATEL, SACHIN",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$581,277"
Depression,11059109,2025,NCI,5R01CA255265-05,,Efficacy of a Mindfulness-Based Stress Management Program for Allogeneic HCT Caregivers,"VINCI, CHRISTINE",H. LEE MOFFITT CANCER CTR & RES INST,FL,"$543,261"
Depression,11059156,2025,NIDDK,5R01DK132557-04,,Cognitive-Behavioral Therapy and Exercise Training in Adolescents At-Risk for Type 2 Diabetes,"SHOMAKER, LAUREN",COLORADO STATE UNIVERSITY,CO,"$639,619"
Depression,11059183,2025,NIMH,5R01MH133313-02,,Prenatal maternal obesity and neurodevelopment: The mediating role of the microbiome and metabolome,"POSNER, JONATHAN",DUKE UNIVERSITY,NC,"$629,722"
Depression,11059237,2025,NIDDK,5R03DK134789-02,,Identifying Clinic Barriers and Facilitators Affecting the Implementation of a Mobile App-Based Treatment for Disorders of Gut-Brain Interaction in Children.,"HOLLIER, JOHN",BAYLOR COLLEGE OF MEDICINE,TX,"$108,338"
Depression,11059254,2025,NIMH,5R01MH132757-03,,Intervention to Reduce Depression Among Elder Abuse Victims: Type 1 Hybrid Trial of Tele-PROTECT,"SIREY, JO ANNE",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$542,081"
Depression,11060177,2025,NIMH,5F31MH136797-02,,"Structural, Functional, and Neurobehavioral Consequences of Adolescent COVID-19","RYAN, MEGHANN",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$36,260"
Depression,11060950,2025,NIEHS,5R01ES035856-02,,Motivational and Cognitive Circuit Mechanisms of Environmental Toxin-Induced Risk for Psychiatric Disorders.,"HARRIS, ALEXANDER","NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",NY,"$574,016"
Depression,11061011,2025,NIMH,5R01MH134882-02,,Safety Planning and Cognitive Behavioral Therapy for Adolescent Suicide Prevention in Mozambique: A Hybrid Effectiveness/Implementation Cluster Randomized Trial,"WAGENAAR, BRADLEY",UNIVERSITY OF WASHINGTON,WA,"$545,383"
Depression,11061020,2025,NICHD,5R01HD100579-05,,Treatment Initiation for New Episodes of Depression in Pregnant Women,"PALMSTEN, KRISTIN",HEALTHPARTNERS INSTITUTE,MN,"$547,471"
Depression,11061383,2025,NIMHD,5R01MD009675-11,,Integrated Tele-Behavioral Activation and Fall Prevention for Low-income Homebound Older Adults with Depression,"CHOI, NAMKEE",UNIVERSITY OF TEXAS AT AUSTIN,TX,"$313,142"
Depression,11062400,2025,NIMH,5P30MH062512-25,7759,Microbiome Core,"KNIGHT, ROB","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$201,504"
Depression,11062403,2025,NIMH,5P30MH062512-25,7760,Neurobehavioral & Psychiatry Core,"IUDICELLO, JENNIFER","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$167,164"
Depression,11062406,2025,NIMH,5P30MH062512-25,7762,NeuroMedical Core,"ELLIS, RONALD","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$350,871"
Depression,11062408,2025,NIMH,5P30MH062512-25,7763,NeuroVirology & Biology Core,"GIANELLA WEIBEL, SARA","UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,"$210,754"
Depression,11062507,2025,NIMH,5R01MH134369-02,,Motoric features of the voice as indicators of psychomotor agitation and retardation in current and remitted MDD,"SHANKMAN, STEWART",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$627,975"
Depression,11062526,2025,NIDCD,5P50DC014664-10,6369,Escitalopram and Language Intervention for Subacute Aphasia (ELISA),"HILLIS, ARGYE",UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,SC,"$349,100"
Depression,11062543,2025,NIMH,5R01MH120237-05,,ICBT for Maternal Depression: Community Implementation in Head Start,"FEIL, EDWARD",OREGON RESEARCH INSTITUTE,OR,"$857,329"
Depression,11062543,2025,OD,5R01MH120237-05,,ICBT for Maternal Depression: Community Implementation in Head Start,"FEIL, EDWARD",OREGON RESEARCH INSTITUTE,OR,"$100,000"
Depression,11063118,2025,NIMH,5K23MH134229-02,,Adapting a brief suicide intervention for pediatric primary care: Enhancing uptake and impact,"DANZO, SARAH",UNIVERSITY OF WASHINGTON,WA,"$184,603"
Depression,11063233,2025,NIMH,5R34MH132932-03,,Optimizing Suicide Prevention Strategies for Pediatric Primary Care,"STEPP, STEPHANIE",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$194,445"
Depression,11063372,2025,NIMH,1R01MH139142-01,,Longitudinal Modeling of Interpersonal Stress Induced Rumination to Understand Depression Risk in Adolescent Girls,"LANGENECKER, SCOTT",OHIO STATE UNIVERSITY,OH,"$652,145"
Depression,11063372,2025,OD,1R01MH139142-01,,Longitudinal Modeling of Interpersonal Stress Induced Rumination to Understand Depression Risk in Adolescent Girls,"LANGENECKER, SCOTT",OHIO STATE UNIVERSITY,OH,"$200,000"
Depression,11063490,2025,NIMH,3R01MH133123-02S1,,Neurocircuit of Partner-seeking Following Social Loss,"SMITH, ADAM",UNIVERSITY OF KANSAS LAWRENCE,KS,"$34,567"
Depression,11063632,2025,NIMH,3R01MH130658-03S1,,Dissecting the Synaptic and Cellular Actions of Dopamine in Vivo - Diversity Supplement,"SIPPY, TANYA",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$48,552"
Depression,11063812,2025,NIMH,5R01MH127408-04,,"A prospective longitudinal study of transactional associations between social, neural, and hormonal changes and adolescent girls' mental health trajectories","PFEIFER, JENNIFER",UNIVERSITY OF OREGON,OR,"$621,167"
Depression,11064328,2025,NIMH,3R01MH068542-23S1,,Circuits underlying overgeneralization,"HEN, RENE","NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",NY,"$150,082"
Depression,11064842,2025,NIGMS,5SC3GM144199-04,,The role of depression in cognitive decline of oldest-old African Americans,"GUERRERO-BERROA, ELIZABETH",HERBERT H. LEHMAN COLLEGE,NY,"$107,265"
Depression,11064877,2025,NIMH,5R01MH122512-04,,Sub-second neurochemistry of error signals and affective processing in depression,"CHIU, PEARL",VIRGINIA POLYTECHNIC INST AND ST UNIV,VA,"$649,886"
Depression,11064882,2025,NIMH,5R44MH128484-04,,Development and testing of a digitally assisted risk reduction platform for youth at high risk for suicide,"ALLEN, NICHOLAS","KSANA HEALTH, INC.",OR,"$794,102"
Depression,11066447,2025,NIMH,5R01MH119101-05,,"Differences in Mental Health In Lesbian, Gay and Bi-Attracted persons (SMILE)","WHETTEN, KATHRYN",DUKE UNIVERSITY,NC,"$583,777"
Depression,11066519,2025,NIMH,5R01MH126393-05,,Laminar dissection of cortical human brain gene expression in neuropsychiatric disorders,"MARTINOWICH, KERI","LIEBER INSTITUTE, INC.",MD,"$677,158"
Depression,11066778,2025,NIDDK,1F31DK141239-01A1,,A process evaluation of a pragmatic randomized controlled trial to promote mental health among adults with Type 1 diabetes,"COOPER, ZACH",UNIVERSITY OF GEORGIA,GA,"$43,828"
Depression,11067689,2025,NIMH,1R44MH136880-01A1,,"Validation of next-generation TMS system optimizing for widely scalable, personalized treatment of depression","DOWNAR, JONATHAN",AMPA INC.,CA,"$1,199,261"
Depression,11067748,2025,NIMH,5K00MH138156-04,,Modulation of network dynamics across mood states using closed-loop deep brain stimulation for depression,"ALLAWALA, ANUSHA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$107,097"
Depression,11067809,2025,NCI,5R01CA279472-03,,Managing symptoms and psychological distress during oral anti-cancer treatment,"SIKORSKII, ALLA",MICHIGAN STATE UNIVERSITY,MI,"$645,804"
Depression,11067816,2025,NIMH,5R01MH133849-03,,Structure-based Design of Selective Serotonin Biased Agonists as Chemical Probes for Psychedelic Potential,"MCCORVY, JOHN",MEDICAL COLLEGE OF WISCONSIN,WI,"$516,972"
Depression,11067951,2025,NIDA,1R43DA062420-01,,A Digital Intervention to Reduce Youth Cannabis Use,"MUENCH, FRED",MOBILE HEALTH INTERVENTIONS LLC,NY,"$280,207"
Depression,11068372,2025,NINR,1R43NR021082-01A1,,Development of an accessible Cognitive Behavioral Therapy digital therapeutic for individuals with Long COVID,"RANDA, LAURA","TOIVOA, INC",FL,"$383,159"
Depression,11069086,2025,NIMH,1R36MH139265-01,,Understanding Depression risk in Multiracial Americans: A Social Safety Approach,"FORTHAL, SARAH",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$43,982"
Depression,11069589,2025,NIMH,1R01MH136708-01A1,,Chronic stress-induced REDD1 expression in prefrontal cortex and cognitive inflexibility,"MANTSCH, JOHN",MEDICAL COLLEGE OF WISCONSIN,WI,"$719,917"
Depression,11070356,2025,NIMH,5R01MH123473-05,,Integrated Reward-Inflammation Model of First Onset of Major Depression in Adolescence,"ALLOY, LAUREN",TEMPLE UNIV OF THE COMMONWEALTH,PA,"$727,321"
Depression,11070684,2025,NIDA,1R13DA062488-01,,"2025 Amygdala Function in Emotion, Cognition and Disease Gordon Research Conference and Seminar","WASSUM, KATE",GORDON RESEARCH CONFERENCES,RI,"$10,000"
Depression,11070897,2025,NIMH,1F30MH135688-01A1,,Hippocampal network mediating behavioral effects of social isolation in mice,"YANG, CHENYI",UNIVERSITY OF CALIFORNIA-IRVINE,CA,"$46,127"
Depression,11071518,2025,NINDS,1F31NS137768-01A1,,"The Role of NFkB in Chronic Inflammation, Microglia Priming, and Neuropsychiatric Complications Following Diffuse Traumatic Brain Injury","WANGLER, LYNDE",OHIO STATE UNIVERSITY,OH,"$44,579"
Depression,11071548,2025,NIMH,1F31MH139276-01,,The network structure of childhood adversities and adult depressive symptoms in rural Uganda,"SATINSKY, EMILY",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$49,538"
Depression,11071956,2025,NINDS,5R01NS118037-05,,Chronic and Evolving Inflammation after Traumatic Brain Injury: Microglial Priming and Neuropsychiatric Complications,"GODBOUT, JONATHAN",OHIO STATE UNIVERSITY,OH,"$435,406"
Depression,11071974,2025,NIMHD,5K23MD017279-04,,Refinement and Testing of Implementation Strategies to Promote Psychotherapy Attendance for Depression among Latino/a Teens,"STAFFORD, ALLISON",DUKE UNIVERSITY,NC,"$153,540"
Depression,11072385,2025,NIMH,1R01MH139201-01,,The immunobiological mechanisms of depression in perimenopause,"BRUNDIN, LENA",VAN ANDEL RESEARCH INSTITUTE,MI,"$919,453"
Depression,11073014,2025,NIA,5R25AG076388-04,,Diversifying and Strengthening Dementia Palliative Care Clinical Trials,"RITCHIE, CHRISTINE",MASSACHUSETTS GENERAL HOSPITAL,MA,"$364,288"
Depression,11073148,2025,NIMH,1R36MH139327-01,,Examining the Association Between Sleep Deficiencies and Suicidal Ideation in Peripubertal Youth Receiving Intensive Psychiatric Services: A Multi-Modal Approach,"HERNANDEZ VALENCIA, EVELYN",UNIVERSITY OF RHODE ISLAND,RI,"$44,818"
Depression,11073378,2025,NIAAA,1R01AA031167-01A1,,Multi-site DBS with precise timing control focusing on synaptic plasticity,"LUJAN, LUIS",MAYO CLINIC ROCHESTER,MN,"$539,237"
Depression,11074528,2025,NIMHD,5R01MD017622-04,,Preventing postpartum depression among immigrant Latinas through a virtual group intervention,"TANDON, SHIV",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$738,533"
Depression,11074535,2025,NCI,5R01CA262041-05,,"Consumer-based meditation app, Calm, for treatment of sleep disturbance in hematological cancer patients","HUBERTY, JENNIFER",UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,TX,"$762,722"
Depression,11074566,2025,NIMH,5R61MH132809-02,,Developing a Digital Just-in-Time Adaptive Intervention for Adolescent Depression Treatment in Primary Care,"JENNESS, JESSICA",UNIVERSITY OF WASHINGTON,WA,"$719,514"
Depression,11076014,2025,NIAAA,2P60AA009803-32,6809,Environmental and Psychological Stressors Underlying Anxiety & Depression; Factors in Alcohol Associated Comorbidities in PWH,"FERGUSON, TEKEDA",LSU HEALTH SCIENCES CENTER,LA,"$76,868"
Depression,11076016,2025,NIAAA,2P60AA009803-32,6811,"Pain, Negative Affect, and Cognitive Dysfunction at the Intersection of HIV and AUD Risk","EDWARDS, SCOTT",LSU HEALTH SCIENCES CENTER,LA,"$80,906"
Depression,11076270,2025,NCCIH,5R33AT012329-03,,Specialized pro-resolving lipid mediators and treatment resistant depression,"RAPAPORT, MARK",UNIVERSITY OF UTAH,UT,"$384,947"
Depression,11076270,2025,OD,5R33AT012329-03,,Specialized pro-resolving lipid mediators and treatment resistant depression,"RAPAPORT, MARK",UNIVERSITY OF UTAH,UT,"$134,417"
Depression,11077216,2025,NIMH,5R37MH101495-12,,Psychobiological Mechanisms Underlying the Association Between Early Life Stress and Depression Across Adolescence,"GOTLIB, IAN",STANFORD UNIVERSITY,CA,"$728,008"
Depression,11077250,2025,NCCIH,5K23AT012126-03,,Digital Mindfulness Meditation-enhanced Cognitive Behavioral Therapy (CBT-MM) for Binge Eating Disorder,"SALA, MARGARITA",YESHIVA UNIVERSITY,NY,"$154,002"
Depression,11077263,2025,NCI,5R01CA289486-02,,Acceptance and Commitment Therapy for Patient Fatigue Interference and Caregiver Burden in Advanced Gastrointestinal Cancer,"MOSHER, CATHERINE",INDIANA UNIVERSITY INDIANAPOLIS,IN,"$554,070"
Depression,11077284,2025,NIMH,5R01MH131806-03,,Global Deep Learning Initiative to Understand Outcomes in Major Depression,"THOMPSON, PAUL",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$491,712"
Depression,11077293,2025,NCI,5R01CA282416-02,,Mindfulness Meditation for Younger Breast Cancer Survivors:  Testing Digital Interventions in Clinical and Community Settings,"BOWER, JULIENNE",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$582,216"
Depression,11077774,2025,NIAAA,5K01AA030325-04,,Bio-psycho-social risk and resilience for alcohol related problems in youth,"GONZALEZ, MARYBEL",OHIO STATE UNIVERSITY,OH,"$176,957"
Depression,11077803,2025,NIMHD,5R01MD014958-05,,Disparities in utilization and delivery outcomes for women with perinatal mood and anxiety disorders (PMAD): groundwork for state policymaking,"ZIVIN, KARA",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$631,704"
Depression,11077821,2025,NIMH,5K01MH136861-02,,The role of monocyte metabolism and migration in inflammation-related reward circuit deficits and symptoms of anhedonia in people with HIV,"BEKHBAT, MANDAKH",EMORY UNIVERSITY,GA,"$146,986"
Depression,11077864,2025,NIMHD,5K01MD019190-03,,Using a Mentoring AfterSchool Program to Improve Adolescent Mental Health and Physical Activity: A Pilot Study,"ARLINGHAUS, KATHERINE",UNIVERSITY OF MINNESOTA,MN,"$137,808"
Depression,11077883,2025,NCCIH,5R33AT012317-03,,Psilocybin and Affective Function in Chronic Lower Back Pain and Depression,"YADEN, DAVID",JOHNS HOPKINS UNIVERSITY,MD,"$511,903"
Depression,11078253,2025,NIMH,5R01MH134045-03,,Neural Circuit-Specific Mechanisms of Ketamine's Effect on Anhedonia and Anxiety in Depression Using Ultra-High Field 7-Tesla MRI,"MURROUGH, JAMES",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$765,927"
Depression,11078260,2025,NIMH,5R01MH130597-03,,Intracranial Investigation of Neural Circuity Underlying Human Mood,"SHETH, SAMEER",BAYLOR COLLEGE OF MEDICINE,TX,"$778,455"
Depression,11078264,2025,NIDA,5R01DA056417-04,,A multiregional RCT of Parenting in 2 Worlds for Urban Indian Families,"KULIS, STEPHEN",ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,AZ,"$595,369"
Depression,11078279,2025,NIMH,5R01MH070727-20,,Antidepressants and Intracellular Signaling Linked to BDNF,"MONTEGGIA, LISA",VANDERBILT UNIVERSITY,TN,"$532,105"
Depression,11078339,2025,NIMH,5R01MH133953-03,,Target Engagement During Social Reward Psychotherapy for Mid- and Late-Life Suicidality: A Precision Imaging Trial,"SOLOMONOV, NILI",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$590,466"
Depression,11078341,2025,NIMH,5R42MH125691-04,,An Efficacy Trial of Mobile Technology for Reducing and Preventing Adolescent Suicide,"SIMON, PATRICIA","OUI THERAPEUTICS, INC",CT,"$596,110"
Depression,11078354,2025,NIMH,5R01MH123770-05,,Model-based neural control of brain stimulation for neuropsychiatric disorders,"SHANECHI, MARYAM",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$603,802"
Depression,11078769,2025,NIMH,5R01MH129371-03,,AMPA Receptor Components of the Antidepressant Response to Ketamine in Humans,"DRIESEN, NAOMI",YALE UNIVERSITY,CT,"$837,384"
Depression,11078869,2025,NIDA,5R01DA061199-02,,A Psilocybin-Sensitive Neuroimmune Circuit Controlling Stress Behaviors,"WHEELER, MICHAEL",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$553,029"
Depression,11079450,2025,NIMH,5R01MH130581-04,,Improving the interpretability of genetic studies of major depressive disorder to identify risk genes,"FLINT, JONATHAN",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$546,550"
Depression,11079473,2025,NIDCR,5R01DE030901-05,,Mechanisms and rescue of craniosynostosis associated with gene-environment interaction,"CHEN, JIANFU",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$587,652"
Depression,11079479,2025,NIMH,5R21MH136155-02,,"Light Sensitivity in Bipolar Disorder: A Potential Driver of Variability in Sleep, Mood and Energy","BURGESS, HELEN",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$168,379"
